song_name,genre,target_mood,uri
I Think I'm OKAY (with YUNGBLUD & Travis Barker),Underground Rap,Happy,spotify:track:2gTdDMpNxIRFSiu7HutMCg
Champion,Underground Rap,Energized,spotify:track:2aHlRZIGUFThu3eQePm6yI
Faith,Underground Rap,Energized,spotify:track:0TqNfrOY2IrpFRI2zxsMq4
@ MEH,Underground Rap,Energized,spotify:track:5UusfWUMMLEXLMc1ViNZoe
7AM,Underground Rap,Calm,spotify:track:4v1P7JCjehbg5TmLQo2mFy
Phone Numbers,Underground Rap,Energized,spotify:track:3f9Mzvd3URfbbIJBX4pz9Z
Vibe,Underground Rap,Calm,spotify:track:4E5iR7RrC5yI6xA7zIEWlY
Problems,Underground Rap,Energized,spotify:track:6bH4fQJvTzKba6CMM7UDdO
Tekashi,Underground Rap,Energized,spotify:track:6WTGabZyd7zxX1yaMR986l
From Florida With Love,Underground Rap,Calm,spotify:track:0YkUwXxnTkeJBvt5upeEtP
The Cutest Loser,Underground Rap,Calm,spotify:track:0HKcmLXFVKny1i4kgIofea
Og,Underground Rap,Calm,spotify:track:4X8OQ9KUeTgeEGlTcoXt4U
MAGIC,Underground Rap,Calm,spotify:track:7vxuYx5faAjfHqAEq2xZGs
Outside Wit It,Underground Rap,Calm,spotify:track:3SQaHNszjaATqdp8wolfOh
Lo-Fi (Kill 'Em All),Underground Rap,Calm,spotify:track:4Vk5Dh62vsy0nHWFUY3wrx
Bring Da Ruckus,Underground Rap,Calm,spotify:track:1v5cgIyffYtfEx0swttdoE
Get Em High,Underground Rap,Energized,spotify:track:5b2FFKC64kxqcfaFnIZxoM
Original Uzi (4 of Us),Underground Rap,Energized,spotify:track:53iTGmEL4uwHlqUvuKcrQe
Street Life Remix - Remix,Underground Rap,Energized,spotify:track:43mFcwXqheP3SpiO5kr7C9
Usual Suspect,Underground Rap,Calm,spotify:track:7s32sGMquHsd6vP1PtBQTS
Hitman 4 Hire (feat. DV Alias Khrist),Underground Rap,Energized,spotify:track:7kekN35Gq6zbC2o0yLyWxi
9 Shots,Underground Rap,Energized,spotify:track:4urStIXOxOAHf4KmQtbm3N
$150 / roll widdit,Underground Rap,Calm,spotify:track:2L9mXwt6vJ3FxVxf7jsGkd
The Waters,Underground Rap,Calm,spotify:track:3jihIG6ry4oRPhKwn9PLja
Tried By 12,Underground Rap,Calm,spotify:track:6NNaM2ltdwxcCc6MuR94zO
Inner City Blues,Underground Rap,Energized,spotify:track:1kE5Wsz4bhOoaPUwSeEJqy
Brand Nu Day,Underground Rap,Energized,spotify:track:2TdDwHRDf3UamxQIh5SLrQ
Lovin' U 4 Dayz,Underground Rap,Energized,spotify:track:1uq8QphGVEiuPA2lh6Kj9i
Fall In Love,Underground Rap,Energized,spotify:track:2KBo6O5rkNdtYT3wYjkEkq
Lyrical Fluctuation,Underground Rap,Energized,spotify:track:1aum3ek9xIMItcgMyIDbzy
Rollin',Underground Rap,Energized,spotify:track:3AJHwtDo1EzvX2XIrF2B0V
The Heist,Underground Rap,Energized,spotify:track:6Mk9EJB8qMpSvquBJUBISf
Dying Out West,Underground Rap,Calm,spotify:track:3ygFUrh7naGk8XMnzgVocu
Rookie Of The Year,Underground Rap,Energized,spotify:track:3jZV2hlM8mPyEKL0RhLJzF
"Young N***a Living (feat. A$AP Ferg, A$AP Ant & A$AP Twelvyy)",Underground Rap,Energized,spotify:track:3u9HxfcMCFYwJ2R0nkpDWV
Envy Me,Underground Rap,Calm,spotify:track:05t7JMip6JrLuSrMV5yYjX
66,Underground Rap,Happy,spotify:track:6tarvNiKnEjYMj1VZhlDqR
La saga,Underground Rap,Energized,spotify:track:3mFHyDEPrWnc29OlWUBtPI
Protect Ya Neck,Underground Rap,Energized,spotify:track:1Sgj10byiGzPpI2IrXSFEn
Lonely,Underground Rap,Calm,spotify:track:40uBeeqgeL9PyZU4lrBqX2
Bloodsport,Underground Rap,Energized,spotify:track:5VPuqbBhQwMoHxtsB2zNBS
Martyrs,Underground Rap,Calm,spotify:track:2bP1MDMjDkH92fCN9iqbS5
Highway Robbery,Underground Rap,Energized,spotify:track:1uJ6gXYaweXciUYUEKvJLo
I Got 5 On It,Underground Rap,Energized,spotify:track:7vfvZp6KZJpxiaW6rI9ieM
Hip Hop Hooray,Underground Rap,Energized,spotify:track:1w29UTa5uUvIri2tWtZ12Y
The Hop,Underground Rap,Energized,spotify:track:7f1UEGMBMuXfLBP5XANfrW
Funky Ho'$,Underground Rap,Calm,spotify:track:1rZvU5sb2E8LuJTAqEdAiw
Empty,Underground Rap,Energized,spotify:track:41MCdlvXOl62B7Kv86Bb1v
I Don't Fuck With You,Underground Rap,Energized,spotify:track:7FYH5AW3bVfZHJIQpq3UOA
Supersoaka,Underground Rap,Energized,spotify:track:1wIE9PNLWwWJtIBn0frtjJ
Edge Of Destruction,Underground Rap,Energized,spotify:track:5iGB5VoCorEYkiNSTQMOPv
Pay Me,Underground Rap,Calm,spotify:track:19dLNLiaBRVDub5F8BC8Lp
Angelic Hoodrat,Underground Rap,Energized,spotify:track:5rBJKunLSb8zqglwnkzUAx
Memphis,Underground Rap,Energized,spotify:track:7kfl2DwtW29sYrUGRH5B2Y
2012,Underground Rap,Calm,spotify:track:2hJf188Sz3XxfBDmYK1IMC
Bad Idea (feat. Chance the Rapper),Underground Rap,Calm,spotify:track:5u431x19PX588bk9XGlwN8
Shameless,Underground Rap,Energized,spotify:track:4VZFXDtx8NnXWeJHOMzEan
GLOWED UP,Underground Rap,Energized,spotify:track:33pDmPx2pkJ7JCAQpRDQ9B
Capitol (feat. 2 Chainz),Underground Rap,Energized,spotify:track:5fw1OTmI7ksd1SPVREYopG
Take Me Away (feat. Russ & Wiz Khalifa),Underground Rap,Energized,spotify:track:08YwOYGFPB7ltBok0WQAFF
dirty elevator music,Underground Rap,Energized,spotify:track:04z06240Vjb63T2eow1TX8
Suffer,Underground Rap,Calm,spotify:track:0JodbFYai1d6J2bbBBt8SN
I Guess I'll Smoke (feat. Dizzy Wright & Layzie Bone),Underground Rap,Energized,spotify:track:4bTP7W5HEJYG0jR6EMfNka
Fly,Underground Rap,Calm,spotify:track:5K9oZBPBiUTzB8A54ujOUp
Graveyard (feat. Yung Ghoul),Underground Rap,Happy,spotify:track:6r0BiwnaWIEJcGDIu1idHy
Morrissey,Underground Rap,Calm,spotify:track:2M9vxLzaqlvZTt7WwAJ2OF
Count It!,Underground Rap,Energized,spotify:track:6aaGjB4w6FkJ2QMrcbDOf2
The Stickup (feat. Skrizzly Adams),Underground Rap,Energized,spotify:track:5glXTXNIkUMLIDJVMEBLFQ
Trip On It,Underground Rap,Energized,spotify:track:0kG5esB02AK1wRV1herS1J
23,Underground Rap,Energized,spotify:track:42OBbeHoruO4YVl6sh1FSf
Electric Feel,Underground Rap,Energized,spotify:track:3FtYbEfBqAlGO46NUDQSAt
Who's Pills Are These? (What Bag Were They In?),Underground Rap,Calm,spotify:track:05xS882w19Wc1rtuRbQye2
What in XXXTarnation,Underground Rap,Energized,spotify:track:79R3qLqdbwUSYWX4cEOpbJ
Lap Dance in a Chevy,Underground Rap,Energized,spotify:track:1771arq7pjsGqhVGuRjn6J
SexualHarassmentInTheWorkPlace,Underground Rap,Calm,spotify:track:5O57xUoHT4r3XliLRgmdWy
Gucci Coffin,Underground Rap,Energized,spotify:track:0DzUwvANSN6lW8TnkjGOyT
A.D.H.D. Freestyle,Underground Rap,Calm,spotify:track:1TKYjDdljAXgtQcaAFMWJ9
Date Night,Underground Rap,Energized,spotify:track:2VZvtfyuAXBQ44tIHZg9KA
Grindstone Cowboy,Underground Rap,Energized,spotify:track:2xQl796ZqYcywCNKoT0Dis
hate my life,Underground Rap,Calm,spotify:track:6TcqArsi00vk5dj9GmrtcC
THE FALL BEFORE THE GIVE UP (feat. Clever),Underground Rap,Energized,spotify:track:5fO6wfeTkBJ2vS6KGJGp0B
BLACK SHEEP,Underground Rap,Happy,spotify:track:1nfXSpPmkfXdXK9nOpepUL
I Throw A Fit,Underground Rap,Energized,spotify:track:0XRo9jYOM3Pq3I0E0hGvJx
Fall In Love,Underground Rap,Calm,spotify:track:4m1mrlWu35x0trDuKE5XvX
FDD,Underground Rap,Calm,spotify:track:6Z3qMV9E3UPSSmt1s5DKnG
CARDIBDRUGGEDME!,Underground Rap,Energized,spotify:track:0hxqjg01v5zW2yegfdhKup
Thru the Screen,Underground Rap,Calm,spotify:track:1JV0bFj7KIrbIpb3flnClS
Iron Veil,Underground Rap,Energized,spotify:track:0dCO2u2AKbmpjfD3xSp92Q
Nikes On My Feet,Underground Rap,Calm,spotify:track:29GefKRTSVW3ag4Xegm8jP
Check That,Underground Rap,Energized,spotify:track:0vcLreQlkwIvw9BpjiYF7B
Fees,Underground Rap,Energized,spotify:track:5U6FvItTjI2kAoyj5JqRYh
Baguettes,Underground Rap,Energized,spotify:track:32SlFGoHsyDxysfufENMMf
3 Below,Underground Rap,Energized,spotify:track:4stQ9ma0kqGifqLQQSgOGH
Kaancepts 2,Underground Rap,Calm,spotify:track:6TdbYlOHbgBKApNWkfkcLu
P.D.A,Underground Rap,Calm,spotify:track:1uRFuY4TkGV8kYOGlqLsJf
Voices in My Head,Underground Rap,Energized,spotify:track:6EgT47eYuhCZsOhEOzU1Fx
White Parents Are Gonna Hate This,Underground Rap,Happy,spotify:track:2EFWnx5OAtpRSzLLTW8T57
Son Of A Gun,Underground Rap,Energized,spotify:track:5ClRKRmW1p6RQcdwzY1kNJ
Flex,Underground Rap,Calm,spotify:track:0z8Jwgat5I77G0Bof71HMd
Too Bad,Underground Rap,Energized,spotify:track:4s2iJjAQBIZPYk1Q3B2dao
Down By Da Boot,Underground Rap,Calm,spotify:track:5atDiIpVLfZU7pHVz8ehAo
BluntGutSonata,Underground Rap,Calm,spotify:track:3Zc4bNftib68QFR1h2lfYT
Tutorial on How to Smile,Underground Rap,Calm,spotify:track:4WbUVKz3MBqwRhRTAM27Op
$hrimp Poboy,Underground Rap,Calm,spotify:track:4YhGyo4mFShEqBBGUTklFN
CA$H2MYCA$KET (Feat. Jayda & Craig Xen),Underground Rap,Energized,spotify:track:3Q8RqPBh92IRPSFmitTxr2
Mindset,Underground Rap,Calm,spotify:track:4afPff5ozgs3PvJ9N43Vwo
Friend Like Me,Underground Rap,Energized,spotify:track:4thpkbbdkv9VDVdMCgMwUk
Real Nigga Shit Don't Never Stop,Underground Rap,Happy,spotify:track:4QpPceUswdiaHyTWLcpfW6
Tokyo Drift,Underground Rap,Energized,spotify:track:3si10s7dQ64XsH81PsGvNv
Another Land,Underground Rap,Energized,spotify:track:4XZuCMbpLA19ScZYvGixzC
N-Ya Mind,Underground Rap,Energized,spotify:track:30IkPccFGqv8B8JgKIe0sX
Psycho City Blocks / Psycho Interlude,Underground Rap,Energized,spotify:track:1I728PmNm6M5i2JVBILumC
You Ain't a Killer,Underground Rap,Energized,spotify:track:14Ai4sTxWbQpNymhpQKuES
K.a.a.n. the Conqueror,Underground Rap,Energized,spotify:track:2lgzFaeFCQ2H8jpgO6u5ue
Animal Instinct (feat. Ty Nitty & Gambino),Underground Rap,Happy,spotify:track:2AeVg9Nf6dAHweYkDowG1J
Insane in the Brain,Underground Rap,Energized,spotify:track:1oTHteQbmJw15rPxPVXUTv
Time to Pretend,Underground Rap,Happy,spotify:track:4iG2gAwKXsOcijVaVXzRPW
Cognac,Underground Rap,Energized,spotify:track:6EWQVzkLDoGv8Pwk1F147v
Furious Stylze,Underground Rap,Happy,spotify:track:6gaD2Zs6dITGjt53LYGr6e
Sorry,Underground Rap,Energized,spotify:track:5PfOsJ6UVOhcQ7eHMvfsUe
AREYOUREADYKIDS?,Underground Rap,Happy,spotify:track:0pLe6uQzNYGf9lvyav0Pc0
Sleep Walk,Underground Rap,Energized,spotify:track:7zG4n91JJZ9FYBRPHmcyHJ
Hoover,Underground Rap,Happy,spotify:track:2Xk50QBg06pdvGPbvzA4ON
Dog Ways,Underground Rap,Energized,spotify:track:5KngCCb3xeGSll7KYbu4cv
Shut the Fuck Up,Underground Rap,Energized,spotify:track:1otcpLWDaprg3BOtE5MadV
sirens (Bonus),Underground Rap,Energized,spotify:track:4sPcakEhEt8usa0HIGRg0x
"DamnedIfIDidnt,DamnedIfIDid",Underground Rap,Calm,spotify:track:7by2Y2SL0l0XRgh0o2XBKm
517,Underground Rap,Energized,spotify:track:6pckOR9O4OAWZmbmjyAt6t
Bloodshot (feat. Wavy Jone$),Underground Rap,Energized,spotify:track:7oaMP9zqZvvDDGhcoMXbT3
01000100 01010000 01010011 00101011,Underground Rap,Happy,spotify:track:2otr8unXaKEhFUquQ4Lv8I
Flawed (feat. Skrizzly Adams),Underground Rap,Energized,spotify:track:38KOOgVdGO1MbqiqhqrKBe
Bare Flesh,Underground Rap,Calm,spotify:track:6buhJaJSOesG3y1HkxzErY
NO TRUST,Underground Rap,Energized,spotify:track:6havMuzrYWoJt49ZFJf1qZ
Bars,Underground Rap,Happy,spotify:track:0wE8TUet4z2C2KQaYDygUF
The Trash You Spit,Underground Rap,Calm,spotify:track:5tLbddVToDnFntFiHccSQZ
Dreams of You,Underground Rap,Energized,spotify:track:2OoB6AHLHuLxhkNHrUH7lD
The Cost,Underground Rap,Calm,spotify:track:0anHBqjQyojt1flZq3gVTf
Trenches (feat. Big Sean),Underground Rap,Energized,spotify:track:1YARvmnEtIcMubDqNlUhEC
Butter,Underground Rap,Energized,spotify:track:2Bf8lKUdOJWg7VVAE0QDCV
Durango '95 (A Real Horror Show),Underground Rap,Energized,spotify:track:1RttyMWKFZNU2hPZ2nbHSJ
Bathing Ape (feat. OhGeesy & Fenix Flexin),Underground Rap,Energized,spotify:track:6fxewok2R0FC59iIuXe42w
Off The Goop,Underground Rap,Energized,spotify:track:03lcoVFQXlRdiXHPO2Lu6c
Bermuda (feat. Ramirez),Underground Rap,Calm,spotify:track:5ixil6i96YZn79pwBl24sk
HappensToTheBestOfUs,Underground Rap,Calm,spotify:track:0MHNuRmBDHEzhN50TI8zZn
Penny & Shaq (feat. Offset Jim),Underground Rap,Calm,spotify:track:1v5KKoYyBJdfvoP0CnAtp2
When You Die,Underground Rap,Happy,spotify:track:3td69vL9Py7Ai9wfXYnvji
NO HALO,Underground Rap,Calm,spotify:track:694vvR5o19xHPhhJ5QdLN7
Phoenix,Underground Rap,Energized,spotify:track:2WiNuGZ8zSMYxBRI2QmEb1
Who Needs Love,Underground Rap,Energized,spotify:track:2ShvTyfnjRWVjNB6vmu5Bb
La La Land (feat. YG),Underground Rap,Calm,spotify:track:4oM9DGUTrRaXJDypxxHztZ
Let Me Know (feat. Tori Solkowski),Underground Rap,Calm,spotify:track:4aPhD9y5LqyAzxt1J4Vc8E
Uber Everywhere,Underground Rap,Calm,spotify:track:7zBPzAjKAqQpcv8F8GCq5s
I Mean It (feat. Remo),Underground Rap,Energized,spotify:track:6jmTHeoWvBaSrwWttr8Xvu
Whatever I Like,Underground Rap,Calm,spotify:track:7JSRSgv7EWzT1YCJbaMW3e
W2Leezy,Underground Rap,Calm,spotify:track:1bLbbmA7EtM58UccsgozFT
ELEMENT.,Underground Rap,Energized,spotify:track:3uubYELqTxIOqGalMtUq63
Molly (feat. Sheff G),Underground Rap,Calm,spotify:track:3m49rgJQUz5GU07RWjf5SH
Like Me,Underground Rap,Calm,spotify:track:78kHHBanEhDPeKuWj4eP0s
ShameOnMe (МнеСтыдно),Underground Rap,Calm,spotify:track:1YNclTGgcvtaeGOy0NgIdz
Change,Underground Rap,Calm,spotify:track:3pjUyVbFmM96tYhSaKJwTt
HOTBOX,Underground Rap,Happy,spotify:track:2Iz5ijrzktcNe77YRiiRLk
Party Bus,Underground Rap,Energized,spotify:track:0L8oNO0RRrjUqJijjjstbf
Concealed the Outro,Underground Rap,Energized,spotify:track:4tGzyc35jXEYSVNaqNEKnS
Who Am I (feat. Pete Davidson),Underground Rap,Energized,spotify:track:45sC3luwSjMLM3PPoRtVUU
Liar,Underground Rap,Calm,spotify:track:0lLaHrwW4am60pB79U0P8I
Kids,Underground Rap,Happy,spotify:track:1jJci4qxiYcOHhQR247rEU
So Real,Underground Rap,Happy,spotify:track:1QRbX7UmnxIR3iJatSFMkh
Hepatitis G,Underground Rap,Energized,spotify:track:6DILJBExIMfLlealCBHpdj
Quiet Storm,Underground Rap,Calm,spotify:track:6nwAubYnLGl7F7cDuOoVLp
Realer N Realer,Underground Rap,Energized,spotify:track:4VMiNOpnjRwSCwmHaUfOMM
"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",Underground Rap,Calm,spotify:track:7EJjkhXp5o2xGvuFm2IqI7
Don't Panic (feat. Sheff G),Underground Rap,Calm,spotify:track:6sYThNCvel5hrSu6Cd5fv0
Pontiac Sunfire,Underground Rap,Calm,spotify:track:6wTglYspTf2Ji7yugxN2WQ
Suicidal Thoughts,Underground Rap,Happy,spotify:track:56TOfxnRzSRbFRw8J6C4IT
SleepMode,Underground Rap,Calm,spotify:track:6fyFiyoywfLYikFDQuabmH
Droppin Bodies (feat. Fat Nick),Underground Rap,Calm,spotify:track:76u8fZG1oGAZhxfhDsKIuH
01010011 01001001 01001110 00101110,Underground Rap,Calm,spotify:track:1RtLqUXLowKKfCOlNIhjDS
Floating (feat. 21 Savage),Underground Rap,Energized,spotify:track:4NN6N5TxBO5k9uqu0W4gfQ
October,Underground Rap,Calm,spotify:track:1fdCURJWeim1ca2kSlh6Wb
Tear It Down,Underground Rap,Energized,spotify:track:2JijCd0l7Se54XhhNwFpW8
Dope House,Underground Rap,Calm,spotify:track:75OGmcs4DTNJqWHCKTGegx
Dead of Night,Underground Rap,Calm,spotify:track:6EtTlQIkoNpvEfH0EqNdFy
Fuck Boy Blood Bath,Underground Rap,Energized,spotify:track:3CERdtRM7utdDcs0hnor29
Trillanation (feat. Amber London),Underground Rap,Energized,spotify:track:3F56dwJFvEwl3KBSqwOdAv
TheCafeteria,Underground Rap,Calm,spotify:track:2NIlb0wVtxX2CPZSoXNrHK
Hunnit Hunnit (feat. Fat Nick),Underground Rap,Energized,spotify:track:0Iqcnm7o01qzaOq5v7dXul
Die with U Baby,Underground Rap,Calm,spotify:track:44gs0y9Zk1QEsP152x5ymp
The Learning (Burn) (feat. Big Noyd),Underground Rap,Energized,spotify:track:6zuO1JWFXxOKAxLXHsrEFi
Still Strugglin',Underground Rap,Calm,spotify:track:7tZ8R8FE8CT0HW2qOuVQUj
Feelin' Like,Underground Rap,Energized,spotify:track:3BWclbcYiQlnFHOFM5tt8d
The Introduction,Underground Rap,Energized,spotify:track:44MuBz1V183BWtHZtSNL8h
The Tip Out,Underground Rap,Energized,spotify:track:5D0buxpjJlpDaQfd6nfqHW
The Revolution,Underground Rap,Energized,spotify:track:22nqlRaePnZUcoQtDg7dm4
You,Underground Rap,Happy,spotify:track:2jiclHCWRvvPNpCOHG04uF
When I B On Tha Mic,Underground Rap,Energized,spotify:track:4AKRYDror3CkKVc7QscUng
C.I.A. (Criminals In Action),Underground Rap,Energized,spotify:track:2ad8J2VCTv8Fp4Y10Jyd19
Raw,Underground Rap,Happy,spotify:track:2VvAHCCOLkIcsyGbQB2p4c
Bring The Pain,Underground Rap,Calm,spotify:track:5OwSiq2t0H9fPz9HefNWX6
2000 B.C. (Before Canibus),Underground Rap,Energized,spotify:track:1hFAlcUd57OzbLEiIpr8W2
Road Run (feat. Shoreline Mafia),Underground Rap,Energized,spotify:track:0rhwoI1WTSuXNQSdXOUnkt
Party and Bullshit - 2008 Remaster,Underground Rap,Happy,spotify:track:6jCGzZn0gFeRlbqdaJhw6T
Made You Look,Underground Rap,Energized,spotify:track:7e4qApp1yNE2kzv57lRsk6
Drop A Gem On 'Em,Underground Rap,Energized,spotify:track:4gXFUhyu4fzOgmV28BiJ9s
The Deer Hunter,Underground Rap,Calm,spotify:track:2YzNSJ3Trc144Ks2Yl5kaA
Caviar,Underground Rap,Energized,spotify:track:4nq3vbVxupivEVSpaNMkIg
Hate It Or Love It,Underground Rap,Energized,spotify:track:60WcXjimfbhk6T0gj1Eufg
Everybody Dies,Underground Rap,Energized,spotify:track:5SLhbyOJgcKGTDNWaQN91M
Sunshine,Underground Rap,Happy,spotify:track:2UJhmrBVSdTHgQ5mflZ5jB
Reclaim the Throne (feat. Tre Nyce & Young Kazh),Underground Rap,Energized,spotify:track:2MOvujzhsGcJVGHJGNWLrP
Real Talk,Underground Rap,Energized,spotify:track:2zJ4fZY3Mevo75wJtmG9Ud
The People's Champ,Underground Rap,Energized,spotify:track:2d47eNv9k9UHbRlU8ljN6C
המוסד,Underground Rap,Happy,spotify:track:4JZPpdcRWfAKK5n8o1dArz
"Alkaholik (feat. Erik Sermon, J Ro & Tash)",Underground Rap,Energized,spotify:track:2jKoVlU7VAmExKJ1Jh3w9P
R.A.D. (Roll A Doobie),Underground Rap,Calm,spotify:track:4VLFkGUUhb2VYcwPcxRGld
Bout It Bout It,Underground Rap,Happy,spotify:track:4dHqrYpa6t0OlCIziOsCrz
we waste time FADED,Underground Rap,Happy,spotify:track:3cy5kSb3ZxYKoPg3WRgQoT
Venom (feat. Shakewell),Underground Rap,Energized,spotify:track:3Op9o0jrflfAJCnev534zI
Got My Mind Made Up,Underground Rap,Energized,spotify:track:3AYFNoXF0xw5Shsg0lHvBn
Yonkers,Underground Rap,Energized,spotify:track:1zsAAnB6dMpGOvXjoYP9Um
I. The Worst Guys,Underground Rap,Happy,spotify:track:7pRcWov3NHxi0GDkKdbSb0
Money Bag,Underground Rap,Energized,spotify:track:68YsgNyLSKNRRMWa3xMYk5
OKRA,Underground Rap,Energized,spotify:track:74ZovzRxHBvCq5yIwe8boh
Mando (feat. Mozzy),Underground Rap,Energized,spotify:track:1ek6hIy0bOJ92bDTuF4zwl
Young Wild Niggas,Underground Rap,Energized,spotify:track:67Pv9UH8KTvPUOZvpGyqky
Skateboard P (feat. Big Sean),Underground Rap,Energized,spotify:track:07pJdL0L9XDGW0HBj0rIS2
Dark Places,Underground Rap,Happy,spotify:track:375ZMIZDtp9X26iCqenUIo
Ashtray,Underground Rap,Energized,spotify:track:5y7JKYwRc1TTWABsjLhXeG
Bandana (feat. Assassin),Underground Rap,Happy,spotify:track:7Lj0BNQH9V3zt7AwlWlqrc
Cheap Cheap (feat. Jack Harlow),Underground Rap,Energized,spotify:track:3jmR6C9DIMMcLMjliCTICb
Red Room,Underground Rap,Calm,spotify:track:4TWflhgevIGo448fWc6mQq
My Closet Is A Graveyard,Underground Rap,Energized,spotify:track:2EangfW3gs9NKaMOSFo86S
Trap (feat. Lil Baby),Underground Rap,Energized,spotify:track:0mnVrUP1TAoO223C0N2NYI
BREGMA Freestyle,Underground Rap,Energized,spotify:track:0dVdXp6FiP76YTdh5UpCe8
Dreams,Underground Rap,Energized,spotify:track:60gPDYEZ9DyV1OuL9YKM0q
The Life,Underground Rap,Energized,spotify:track:5FqeMKQuw0UrhGuokBvL7w
"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",Underground Rap,Happy,spotify:track:23dwrzeJtEEGl2U4CPWSor
West Coast,Underground Rap,Energized,spotify:track:2O8gSQ9z52tZSLJnuzjkcG
$Weatin',Underground Rap,Happy,spotify:track:30HVor22xSCvp4QcEWvmXc
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Underground Rap,Energized,spotify:track:2MbdDtCv5LUVjYy9RuGTgC
Last Time That I Checc'd (feat. YG),Underground Rap,Happy,spotify:track:39xWBHPM4E9MwzEy5gbM7p
"Shanaynay, Pt. 2",Underground Rap,Calm,spotify:track:4Kl0Bo4ybqAXo4IMXMlUk4
My Nigga,Underground Rap,Energized,spotify:track:02pf9lLM8Nb8l4u4ts1GWb
Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Underground Rap,Energized,spotify:track:6ya8ejoKgw906Y8LWclqrp
VIVIVI,Underground Rap,Energized,spotify:track:32ecNaEiumRe5ax5aVwumS
Family Not A Group,Underground Rap,Energized,spotify:track:6OWWqa9djD3ocOc8huwoHv
Back At It (feat. Lil Baby),Underground Rap,Energized,spotify:track:07twUUK8jWUCVsrSoEgbLW
The Goal Line,Underground Rap,Energized,spotify:track:5g1cZSRsYCydAw5gapzqDa
No Pressure,Underground Rap,Calm,spotify:track:4nJcppoTZXo4NYBKwWgE1n
Dead Bite,Underground Rap,Energized,spotify:track:66Jn5oJdw0F6JuElxrMBly
DIRTNAP,Underground Rap,Happy,spotify:track:4gqidy7fxHzepErqtQnYHP
Nxir Freestyle,Underground Rap,Calm,spotify:track:32U92dO0F0xEae9aN1Vzar
Yikes - From 'SCOOB!' The Album,Underground Rap,Energized,spotify:track:4cVGYn2wNj8KNS0VyZ3cb3
2 High (feat. $uicideboy$),Underground Rap,Happy,spotify:track:6SWXkDZO7Y8AljcFW2g5Ya
Tear$,Underground Rap,Calm,spotify:track:55YzTwHz7Z9Dp7fhXU2NMX
System,Underground Rap,Energized,spotify:track:5jQjEMneCQ265nbeQV5nrd
TWOTEN,Underground Rap,Energized,spotify:track:7dAwLVcC1YoArMutqWMgmB
Trap Mode,Underground Rap,Calm,spotify:track:4bYPYhp1eh3gsrw7FCPDyF
Changes,Underground Rap,Happy,spotify:track:2J176Rj3ZTTLKeTirMzQ4M
When You're Around,Underground Rap,Calm,spotify:track:4C3vAnXJmFR2McECc1du5l
2 SEATER,Underground Rap,Energized,spotify:track:2vueU63UztXMWwW2AEyQbT
Lil Scammer That Could (feat. Denzel Curry),Underground Rap,Energized,spotify:track:2nSKol7UyxwffI6jLYTuUd
Planet Earth,Underground Rap,Calm,spotify:track:3PjyO6ZNk8POAKOz0G56ZP
Smackdown (feat. TOKYO'S REVENGE),Underground Rap,Energized,spotify:track:0VvjVlceUyNxzxoXSClamg
Blue Diamonds,Underground Rap,Energized,spotify:track:28kQpvvEWh77dIeDZ1AEu7
Drop A Tear (feat. Lil Baby),Underground Rap,Energized,spotify:track:1b5bD9RZ2KFv34O9Dn5NNr
GOSHA,Underground Rap,Calm,spotify:track:3q8ms2oRMFsyxUYYKDiXIP
"...And To Those I Love, Thanks For Sticking Around",Underground Rap,Calm,spotify:track:23GLgk0r6rKVCic7cCFArg
Love Me More,Underground Rap,Calm,spotify:track:2NSWi83peog6gHerzlMCqU
Deep Wounds,Underground Rap,Energized,spotify:track:7p6EahlS9Q62FqxtgVdYMb
RELOCATE,Underground Rap,Calm,spotify:track:27IFr78UZuoDW0kzKacoU7
Nascar Shawty,Underground Rap,Calm,spotify:track:2MyF6gLfTUve0eXR9rWbcI
Moonlight,Underground Rap,Calm,spotify:track:0JP9xo3adEtGSdUEISiszL
Moonwalk,Underground Rap,Calm,spotify:track:0bJQ2EJndGgy6gN63wSHty
Right Here,Underground Rap,Calm,spotify:track:6kP92fKzIyVJtNobCRsZ6G
God Nem (Remix),Underground Rap,Energized,spotify:track:1rMGsPcELyYLwm87GNHFai
Nikes On,Underground Rap,Calm,spotify:track:5z14e4rPImlgk40W33dt0U
Polaroids,Underground Rap,Energized,spotify:track:7rNOe6TJhf2INSLF1fdlSk
2,Underground Rap,Calm,spotify:track:79nmz3sTog69GJWtBQUzWH
This Is It,Underground Rap,Calm,spotify:track:5GHb5qmXRlQcqc3bLBh3XK
No Love,Underground Rap,Energized,spotify:track:2TuU1VQW90lmTEVh4MY5Rq
Sold Out Dates (feat. Lil Baby),Underground Rap,Calm,spotify:track:72LlwJM24dWKpFLVB3PWWQ
Strawberry Champagne (feat. Baby Treeze),Underground Rap,Calm,spotify:track:5i4DwC4yvhqKVb2nc1Dptp
"Cyber Bullies (feat. Drakeo The Ruler, All Black & Bino Rideaux)",Underground Rap,Calm,spotify:track:5FJd3Rr9SxOxS3X7REypm2
Trendsetting,Underground Rap,Calm,spotify:track:5xTpeS0gEANdINjFNMUUAH
